matrix,Format,Timings,OptimumFormat
cz2548,1,7.22213e-05,1
cz2548,2,7.22418e-05,1
cz2548,3,7.24902e-05,1
cz2548,4,0.000184789,1
cz2548,5,0.000140947,1
cz5108,0,0.000129494,3
cz5108,1,7.26144e-05,3
cz5108,2,7.14786e-05,3
cz5108,3,7.11232e-05,3
cz5108,4,0.000189274,3
cz5108,5,0.000140539,3
cz628,0,0.00011458,1
cz628,1,7.08766e-05,1
cz628,2,7.09832e-05,1
cz628,3,7.11094e-05,1
cz628,4,0.00018451,1
cz628,5,0.000138735,1
dataset18mfeatmorphological_10NN,0,0.000122526,1
dataset18mfeatmorphological_10NN,1,7.14711e-05,1
dataset18mfeatmorphological_10NN,2,7.21696e-05,1
dataset18mfeatmorphological_10NN,3,7.50982e-05,1
dataset18mfeatmorphological_10NN,4,0.000178295,1
dataset18mfeatmorphological_10NN,5,0.000136097,1
d_dyn,0,0.000115134,3
d_dyn,1,7.29881e-05,3
d_dyn,2,7.26162e-05,3
d_dyn,3,7.25338e-05,3
d_dyn,4,0.000184229,3
d_dyn,5,0.000135878,3
de2010,0,0.000150085,1
de2010,1,7.24286e-05,1
de2010,2,inf,1
de2010,3,7.25229e-05,1
de2010,4,0.00019596,1
de2010,5,0.000135588,1
dixmaanl,0,0.000160561,1
dixmaanl,1,7.215e-05,1
dixmaanl,2,7.22873e-05,1
dixmaanl,3,7.24746e-05,1
dixmaanl,4,0.000209274,1
dixmaanl,5,0.000141357,1
d_ss,0,0.000116107,2
d_ss,1,7.28352e-05,2
d_ss,2,7.24156e-05,2
d_ss,3,7.25334e-05,2
d_ss,4,0.000184436,2
d_ss,5,0.0001362,2
dw1024,0,0.000116687,1
dw1024,1,7.19692e-05,1
dw1024,2,7.26295e-05,1
dw1024,3,7.20677e-05,1
dw1024,4,0.000184105,1
dw1024,5,0.000141466,1
dw256A,0,0.00011577,3
dw256A,1,7.23502e-05,3
dw256A,2,7.27557e-05,3
dw256A,3,7.20302e-05,3
dw256A,4,0.000185912,3
dw256A,5,0.000139142,3
dw4096,0,0.000128279,2
dw4096,1,7.22988e-05,2
dw4096,2,7.20137e-05,2
dw4096,3,7.24925e-05,2
dw4096,4,0.000184025,2
dw4096,5,0.000141402,2
dynamicSoaringProblem_3,0,0.00012329,1
dynamicSoaringProblem_3,1,7.14585e-05,1
dynamicSoaringProblem_3,2,7.1888e-05,1
dynamicSoaringProblem_3,3,7.18463e-05,1
dynamicSoaringProblem_3,4,0.000187122,1
dynamicSoaringProblem_3,5,0.000141617,1
dynamicSoaringProblem_4,0,0.000124283,3
dynamicSoaringProblem_4,1,7.26636e-05,3
dynamicSoaringProblem_4,2,7.26806e-05,3
dynamicSoaringProblem_4,3,7.07251e-05,3
dynamicSoaringProblem_4,4,0.000186794,3
dynamicSoaringProblem_4,5,0.000140638,3
dynamicSoaringProblem_6,0,0.000122798,3
dynamicSoaringProblem_6,1,7.26609e-05,3
dynamicSoaringProblem_6,2,7.25402e-05,3
dynamicSoaringProblem_6,3,7.03376e-05,3
dynamicSoaringProblem_6,4,0.000185627,3
dynamicSoaringProblem_6,5,0.000141592,3
EAT_RS,0,0.000163326,3
EAT_RS,1,7.2158e-05,3
EAT_RS,2,inf,3
EAT_RS,3,7.14811e-05,3
EAT_RS,4,0.000209233,3
EAT_RS,5,0.000135769,3
epb0,0,0.000116655,2
epb0,1,7.2356e-05,2
epb0,2,7.10926e-05,2
epb0,3,7.35156e-05,2
epb0,4,0.000182685,2
epb0,5,0.000142645,2
epb3,0,0.000170062,2
