,matrix,Tcsr,Topt,OptimumFormat,speedup,experiment,matrix_id
1316,g7jac080sc,0.000520022,0.000507508,5,1.0246577393853888,archer2-square_set-serial-1000,710
1712,ar2010,0.00367503,0.00358664,5,1.0246442352731249,xci-square_set-serial-1000,504
1317,Ge87H76,0.0173911,0.0169729,5,1.0246392779077236,archer2-square_set-serial-1000,678
1318,p2p-Gnutella06,9.50012e-05,9.27223e-05,0,1.0245776905879167,archer2-square_set-serial-1000,583
1713,asia_osm,0.185271,0.18084,0,1.0245023224950232,xci-square_set-serial-1000,734
1714,al2010,0.00527282,0.00514674,5,1.0244970602750478,xci-square_set-serial-1000,543
528,mycielskian15,0.00313623,0.0030613,0,1.024476529578937,cirrus-square_set-openmp-1000,422
2170,ny2010,0.000593241,0.000579087,0,1.0244419232343325,a64fx-square_set-openmp-1000,540
2171,olm5000,2.41744e-05,2.35999e-05,2,1.0243433234886588,a64fx-square_set-openmp-1000,901
1319,soc-sign-bitcoin-otc,0.000119306,0.000116474,5,1.0243144392740011,archer2-square_set-serial-1000,746
3126,mosfet2,0.00957595,0.00934893,5,1.0242829928130812,a64fx-square_set-serial-1000,921
1089,G59,3.31208e-05,3.23367e-05,0,1.0242479906731363,archer2-square_set-openmp-1000,698
4464,HEP-th,5.30476e-05,5.17923e-05,5,1.0242371935596604,instinct-square_set-hip-1000,887
529,Trefethen_500,1.29365e-05,1.26304e-05,2,1.024235178616671,cirrus-square_set-openmp-1000,423
4465,av41092,0.000129609,0.00012655,5,1.0241722639273014,instinct-square_set-hip-1000,315
1715,mt2010,0.00266409,0.00260127,5,1.0241497422412897,xci-square_set-serial-1000,521
1716,com-Amazon,0.0102188,0.00997813,5,1.0241197498930161,xci-square_set-serial-1000,820
2172,s3dkq4m2,0.000764047,0.000746053,5,1.024118929888359,a64fx-square_set-openmp-1000,173
530,olm100,1.26453e-05,1.23485e-05,2,1.0240353079321376,cirrus-square_set-openmp-1000,424
3127,kineticBatchReactor_4,0.000510666,0.000498793,5,1.0238034615561966,a64fx-square_set-serial-1000,1278
1717,G8,9.18532e-05,8.97226e-05,5,1.023746525401627,xci-square_set-serial-1000,821
2173,nos7,2.21829e-05,2.16701e-05,2,1.0236639424829603,a64fx-square_set-openmp-1000,902
198,west0479,8.94246e-05,8.73632e-05,3,1.02359574740852,cirrus-square_set-cuda-1000,198
2174,dw256B,2.28662e-05,2.23438e-05,2,1.0233800875410628,a64fx-square_set-openmp-1000,463
199,marine1,0.000243494,0.000237933,3,1.0233721257664974,cirrus-square_set-cuda-1000,199
3128,cont-201,0.00302438,0.00295541,0,1.0233368635823794,a64fx-square_set-serial-1000,1279
531,nd24k,0.00554291,0.00541668,5,1.0233039426364487,cirrus-square_set-openmp-1000,425
1090,sinc15,0.000140044,0.000136857,5,1.0232870806754497,archer2-square_set-openmp-1000,699
3392,TSOPF_FS_b39_c19,0.000907394,0.000886798,0,1.023225131315136,ampere-square_set-cuda-1000,60
3129,radfr1,8.19753e-05,8.01158e-05,5,1.0232101533030937,a64fx-square_set-serial-1000,1280
1718,id2010,0.00294615,0.00287935,5,1.0231996804834422,xci-square_set-serial-1000,542
1091,Oregon-1,2.90851e-05,2.84271e-05,0,1.0231469267002262,archer2-square_set-openmp-1000,151
1092,pre2,0.00155896,0.00152379,5,1.023080608220293,archer2-square_set-openmp-1000,700
758,Glass_10NN,3.46667e-06,3.38855e-06,5,1.0230541086895575,cirrus-square_set-serial-1000,615
3130,kineticBatchReactor_8,0.000582163,0.000569064,5,1.0230185005552979,a64fx-square_set-serial-1000,1281
532,af_shell10,0.0116967,0.0114347,5,1.0229127130576228,cirrus-square_set-openmp-1000,64
200,packing-500x100x100-b050,0.00109305,0.00106857,3,1.0229091215362587,cirrus-square_set-cuda-1000,200
3131,Erdos991,3.00488e-05,2.93786e-05,0,1.0228125234013874,a64fx-square_set-serial-1000,1282
1320,cage,6.40798e-06,6.26522e-06,5,1.022786111261855,archer2-square_set-serial-1000,747
759,bp_600,5.72912e-06,5.60196e-06,5,1.0226991981377946,cirrus-square_set-serial-1000,616
1719,n3c6-b1,6.55572e-07,6.41048e-07,0,1.0226566497360572,xci-square_set-serial-1000,822
1720,net100,0.00584769,0.00571817,5,1.0226506032524392,xci-square_set-serial-1000,368
3132,bp_1000,4.49463e-05,4.39508e-05,0,1.022650327184033,a64fx-square_set-serial-1000,643
2175,appu,0.000358612,0.000350674,5,1.0226364087443038,a64fx-square_set-openmp-1000,751
2176,Ga41As41H72,0.00384348,0.00375868,5,1.0225611118797024,a64fx-square_set-openmp-1000,391
1721,GD96_b,6.29174e-07,6.15304e-07,0,1.022541702963088,xci-square_set-serial-1000,823
1321,c-39,0.000251734,0.000246226,5,1.0223696928837733,archer2-square_set-serial-1000,341
533,can_161,1.56468e-05,1.53046e-05,2,1.0223592906707788,cirrus-square_set-openmp-1000,426
2177,bcsstm08,2.22735e-05,2.17868e-05,2,1.0223392145702903,a64fx-square_set-openmp-1000,454
1093,Stanford_Berkeley,0.00329584,0.00322389,5,1.0223177589806103,archer2-square_set-openmp-1000,41
1094,mimo46x46_system,2.27948e-05,2.22979e-05,0,1.0222846097614575,archer2-square_set-openmp-1000,632
1722,gre_115,1.30432e-06,1.27594e-06,5,1.0222424251924072,xci-square_set-serial-1000,824
3133,bundle_adj,0.119184,0.116596,5,1.0221963017599232,a64fx-square_set-serial-1000,275
534,rgg_n_2_20_s0,0.0033069,0.0032351,5,1.0221940589162624,cirrus-square_set-openmp-1000,427
4466,germany_osm,0.00165095,0.00161521,0,1.0221271537447143,instinct-square_set-hip-1000,639
201,kron_g500-logn16,0.000342011,0.000334609,0,1.0221213416255988,cirrus-square_set-cuda-1000,201
1095,GD01_b,5.20977e-06,5.09755e-06,2,1.0220144971604006,archer2-square_set-openmp-1000,457
1322,g7jac050sc,0.000273772,0.000267883,5,1.0219834778616037,archer2-square_set-serial-1000,748
4467,mycielskian16,0.00127876,0.00125126,4,1.0219778463308986,instinct-square_set-hip-1000,230
3134,benzene,0.00130455,0.00127652,5,1.021958136182747,a64fx-square_set-serial-1000,1283
1323,offshore,0.00731679,0.00715961,5,1.0219537097691076,archer2-square_set-serial-1000,190
1096,troll,0.0038108,0.00372897,5,1.0219443975145952,archer2-square_set-openmp-1000,701
3135,mario001,0.00164965,0.00161436,0,1.0218600559974231,a64fx-square_set-serial-1000,1284
1324,fp,0.00194368,0.00190224,5,1.021784843132307,archer2-square_set-serial-1000,278
3136,power197k,0.0301353,0.0294972,5,1.021632561734673,a64fx-square_set-serial-1000,394
535,mesh1em1,1.27084e-05,1.244e-05,2,1.0215755627009646,cirrus-square_set-openmp-1000,428
760,sx-askubuntu,0.00194599,0.00190497,0,1.0215331475036353,cirrus-square_set-serial-1000,65
2178,pde900,2.22146e-05,2.17473e-05,2,1.0214877249129777,a64fx-square_set-openmp-1000,765
3137,cit-HepPh,0.00575429,0.0056335,0,1.0214413774740392,a64fx-square_set-serial-1000,919
2179,ck104,2.23768e-05,2.19085e-05,2,1.0213752653079855,a64fx-square_set-openmp-1000,721
1723,ak2010,0.00084656,0.000828884,5,1.0213250587536977,xci-square_set-serial-1000,526
536,mhdb416,1.28711e-05,1.26036e-05,2,1.0212240947031006,cirrus-square_set-openmp-1000,429
3393,wikipedia-20060925,0.00249139,0.00243962,0,1.0212205179495168,ampere-square_set-cuda-1000,122
1097,onetone1,5.74455e-05,5.62523e-05,5,1.0212115771266241,archer2-square_set-openmp-1000,702
3394,offshore,0.000840121,0.000822783,3,1.021072384820785,ampere-square_set-cuda-1000,190
3138,dwt_918,5.8823e-05,5.76106e-05,5,1.0210447382946888,a64fx-square_set-serial-1000,1285
202,bcsstm03,8.48615e-05,8.31139e-05,2,1.0210265671566368,cirrus-square_set-cuda-1000,202
1724,mi2010,0.00786546,0.00770362,5,1.0210083051863927,xci-square_set-serial-1000,532
2180,pa2010,0.000651965,0.000638564,0,1.020986150174454,a64fx-square_set-openmp-1000,537
2181,dwt_198,2.39728e-05,2.34826e-05,2,1.0208750308739236,a64fx-square_set-openmp-1000,903
1098,xingo_afonso_itaipu,2.31238e-05,2.26515e-05,0,1.0208507162881044,archer2-square_set-openmp-1000,703
761,ukerbe1,2.10511e-05,2.06213e-05,0,1.0208425269017958,cirrus-square_set-serial-1000,617
537,watt_1,1.2936e-05,1.26719e-05,2,1.0208413892155084,cirrus-square_set-openmp-1000,430
1725,rbsb480,3.57623e-05,3.50324e-05,5,1.0208349984585698,xci-square_set-serial-1000,825
1099,rdb450l,5.41884e-06,5.30841e-06,2,1.0208028392682555,archer2-square_set-openmp-1000,704
1726,me2010,0.00131514,0.00128854,5,1.0206435190215284,xci-square_set-serial-1000,514
2182,dw256A,2.27935e-05,2.23328e-05,2,1.020628850838229,a64fx-square_set-openmp-1000,904
3139,kineticBatchReactor_9,0.000586516,0.00057467,5,1.020613569526859,a64fx-square_set-serial-1000,1286
3395,windtunnel_evap3d,0.000766845,0.000751363,3,1.0206052201133142,ampere-square_set-cuda-1000,139
538,bcsstm22,1.25811e-05,1.2328e-05,2,1.0205304996755356,cirrus-square_set-openmp-1000,431
1100,bcsstm20,5.11086e-06,5.00811e-06,2,1.0205167218771154,archer2-square_set-openmp-1000,516
3396,cant,0.000772651,0.000757129,2,1.02050112992634,ampere-square_set-cuda-1000,184
539,bcsstm25,1.56485e-05,1.53342e-05,2,1.0204966675796587,cirrus-square_set-openmp-1000,259
4468,cit-Patents,0.00143588,0.00140709,5,1.0204606670504375,instinct-square_set-hip-1000,301
1727,G5,9.10416e-05,8.92164e-05,5,1.0204581220493094,xci-square_set-serial-1000,754
1728,ny2010,0.00841272,0.00824407,5,1.0204571285784814,xci-square_set-serial-1000,540
3397,cfd2,0.000773047,0.000757552,3,1.0204540414387395,ampere-square_set-cuda-1000,144
540,mycielskian2,1.21929e-05,1.195e-05,2,1.020326359832636,cirrus-square_set-openmp-1000,20
3398,ML_Laplace,0.00106912,0.00104794,3,1.020211080787068,ampere-square_set-cuda-1000,1353
4469,c-40,0.000146914,0.000144012,0,1.0201510985195679,instinct-square_set-hip-1000,362
1729,ky2010,0.00321813,0.00315509,5,1.0199804126031269,xci-square_set-serial-1000,508
2183,cdde2,2.22079e-05,2.1777e-05,2,1.0197869311659091,a64fx-square_set-openmp-1000,905
2184,cdde3,2.22768e-05,2.1845e-05,2,1.0197665369649807,a64fx-square_set-openmp-1000,906
3140,g7jac180sc,0.00604587,0.00592885,5,1.0197373858336776,a64fx-square_set-serial-1000,1287
203,imagesensor,0.000123811,0.000121415,3,1.0197339702672652,cirrus-square_set-cuda-1000,203
2185,G11,2.21638e-05,2.17355e-05,2,1.0197050907501553,a64fx-square_set-openmp-1000,782
762,p2p-Gnutella25,0.000125398,0.000122979,0,1.0196700249636117,cirrus-square_set-serial-1000,618
1101,in-2004,0.00890288,0.00873127,0,1.0196546435970941,archer2-square_set-openmp-1000,361
1325,mycielskian8,7.6204e-06,7.47382e-06,5,1.0196124605623362,archer2-square_set-serial-1000,587
2186,G34,2.22396e-05,2.18145e-05,2,1.0194870384377364,a64fx-square_set-openmp-1000,261
2187,rdb200,2.23196e-05,2.18931e-05,2,1.0194810237015315,a64fx-square_set-openmp-1000,432
3141,kineticBatchReactor_5,0.000547013,0.000536577,5,1.0194492123218102,a64fx-square_set-serial-1000,1288
3142,g7jac200,0.00682739,0.00669726,5,1.0194303341963729,a64fx-square_set-serial-1000,1289
1102,kron_g500-logn17,0.0033299,0.00326653,5,1.0193997912157549,archer2-square_set-openmp-1000,158
1103,bloweya,4.08374e-05,4.00606e-05,0,1.0193906232058432,archer2-square_set-openmp-1000,49
1730,EVA,3.70554e-05,3.63515e-05,0,1.0193637126390933,xci-square_set-serial-1000,518
1104,Erdos992,1.66823e-05,1.63658e-05,0,1.0193391096066189,archer2-square_set-openmp-1000,590
1731,tx2010,0.0239139,0.0234615,5,1.0192826545617288,xci-square_set-serial-1000,624
3143,g7jac180,0.00608646,0.00597167,5,1.0192224285668834,a64fx-square_set-serial-1000,1290
1105,c-20,1.78358e-05,1.75007e-05,0,1.0191478055163508,archer2-square_set-openmp-1000,705
1326,Ga3As3H12,0.0139513,0.0136894,5,1.0191315908659255,archer2-square_set-serial-1000,712
1495,vas_stokes_1M,0.00857003,0.00840999,0,1.019029749143578,xci-square_set-openmp-1000,452
1732,Lederberg,0.000154486,0.000151612,5,1.0189562831438146,xci-square_set-serial-1000,826
1106,mimo8x8_system,2.29313e-05,2.25048e-05,0,1.018951512566208,archer2-square_set-openmp-1000,706
1733,G10,9.08141e-05,8.91285e-05,5,1.0189120202853184,xci-square_set-serial-1000,755
204,stomach,0.000165241,0.000162188,3,1.018823834069105,cirrus-square_set-cuda-1000,204
1107,nd12k,0.00434089,0.00426081,5,1.0187945484544019,archer2-square_set-openmp-1000,402
3144,k1_san,0.00460557,0.00452064,5,1.0187871628795921,a64fx-square_set-serial-1000,890
3399,s4dkt3m2,0.00078375,0.000769325,3,1.0187502031001203,ampere-square_set-cuda-1000,175
4470,delaunay_n19,0.000131633,0.000129212,5,1.0187366498467636,instinct-square_set-hip-1000,656
1734,nh2010,0.000917453,0.000900633,5,1.0186757536088507,xci-square_set-serial-1000,505
3400,pcrystk03,0.000690612,0.000677998,2,1.0186047746453528,ampere-square_set-cuda-1000,172
1108,odepb400,5.18255e-06,5.088e-06,2,1.0185829402515723,archer2-square_set-openmp-1000,239
763,zenios,3.72281e-05,3.65501e-05,5,1.0185498808484792,cirrus-square_set-serial-1000,619
205,wb-edu,0.00325402,0.00319476,0,1.0185491241908624,cirrus-square_set-cuda-1000,205
541,rdb200,1.18277e-05,1.16126e-05,2,1.0185229836556844,cirrus-square_set-openmp-1000,432
764,Vehicle_10NN,1.34524e-05,1.32079e-05,5,1.0185116483316803,cirrus-square_set-serial-1000,620
1109,bcsstm26,5.30327e-06,5.20692e-06,2,1.0185042213054936,archer2-square_set-openmp-1000,371
1327,sme3Dc,0.00683257,0.00670859,5,1.0184807835923793,archer2-square_set-serial-1000,597
2188,GD01_c,2.45002e-05,2.40562e-05,2,1.0184567803726274,a64fx-square_set-openmp-1000,233
2189,can_96,2.19794e-05,2.15827e-05,2,1.0183804621293908,a64fx-square_set-openmp-1000,383
542,Tina_DisCog,1.26216e-05,1.23942e-05,2,1.0183472914750447,cirrus-square_set-openmp-1000,433
543,GD02_a,1.27601e-05,1.25303e-05,2,1.0183395449430581,cirrus-square_set-openmp-1000,434
206,dixmaanl,8.83338e-05,8.6746e-05,2,1.0183040140179374,cirrus-square_set-cuda-1000,206
207,cdde1,8.31683e-05,8.1687e-05,2,1.0181338523877728,cirrus-square_set-cuda-1000,207
3401,ML_Geer,0.00215957,0.00212119,3,1.0180936172620088,ampere-square_set-cuda-1000,138
3145,circuit5M_dc,0.16409,0.16119,0,1.017991190520504,a64fx-square_set-serial-1000,1291
3146,g7jac160sc,0.00533555,0.00524126,5,1.0179899489817332,a64fx-square_set-serial-1000,1292
3147,kineticBatchReactor_7,0.000570062,0.00056003,5,1.0179133260718176,a64fx-square_set-serial-1000,1293
2190,af_shell6,0.00292287,0.0028716,5,1.0178541579607188,a64fx-square_set-openmp-1000,165
2191,lowThrust_4,8.46658e-05,8.31896e-05,0,1.017745006587362,a64fx-square_set-openmp-1000,907
544,b1_ss,1.37375e-05,1.34987e-05,2,1.0176905924274189,cirrus-square_set-openmp-1000,22
1110,nd24k,0.00866827,0.00851769,5,1.0176785020351764,archer2-square_set-openmp-1000,425
765,nv2,0.228802,0.224844,5,1.0176033160769244,cirrus-square_set-serial-1000,187
2192,watt_1,2.21889e-05,2.18071e-05,2,1.0175080593017871,a64fx-square_set-openmp-1000,430
1328,k49_norm_10NN,0.00120117,0.00118053,5,1.017483672587736,archer2-square_set-serial-1000,749
2193,mycielskian3,2.11525e-05,2.07913e-05,2,1.0173726510607803,a64fx-square_set-openmp-1000,23
766,G44,2.43032e-05,2.38896e-05,5,1.0173129730091757,cirrus-square_set-serial-1000,621
1735,net75,0.00405234,0.00398367,5,1.0172378736190497,xci-square_set-serial-1000,827
3402,CurlCurl_2,0.000932387,0.000916639,3,1.0171801548919477,ampere-square_set-cuda-1000,1354
2194,il2010,0.000793013,0.000779723,0,1.0170445145263125,a64fx-square_set-openmp-1000,565
4471,higgs-twitter,0.000629749,0.000619229,5,1.0169888684154005,instinct-square_set-hip-1000,686
545,chesapeake,1.24157e-05,1.22094e-05,2,1.0168968172064148,cirrus-square_set-openmp-1000,435
3148,g7jac200sc,0.00679782,0.00668576,5,1.016760996506007,a64fx-square_set-serial-1000,1294
1111,bcsstm22,5.1628e-06,5.07783e-06,2,1.0167335259352912,archer2-square_set-openmp-1000,431
546,dw1024,1.46222e-05,1.43816e-05,2,1.0167297101852368,cirrus-square_set-openmp-1000,436
547,Stranke94,1.20628e-05,1.18644e-05,2,1.0167222952698831,cirrus-square_set-openmp-1000,437
1112,id2010,0.000172222,0.000169394,0,1.0166948061914824,archer2-square_set-openmp-1000,542
548,net4-1,0.000312098,0.000306989,0,1.0166422901146295,cirrus-square_set-openmp-1000,438
3403,stomach,0.00077992,0.000767161,3,1.0166314502431693,ampere-square_set-cuda-1000,204
2195,ccc,5.89907e-05,5.80373e-05,0,1.0164273665384158,a64fx-square_set-openmp-1000,908
1496,nv2,0.01979,0.0194707,0,1.0163989995223592,xci-square_set-openmp-1000,187
549,Tina_DisCal,1.24966e-05,1.22953e-05,2,1.016372109667922,cirrus-square_set-openmp-1000,439
1113,cage4,5.19618e-06,5.11276e-06,2,1.0163160406512333,archer2-square_set-openmp-1000,408
2196,ss1,0.000216052,0.000212585,0,1.0163087706094034,a64fx-square_set-openmp-1000,909
208,stokes128,0.000101239,9.96224e-05,3,1.0162272741873313,cirrus-square_set-cuda-1000,208
3149,epb3,0.00311312,0.00306342,0,1.0162236976973449,a64fx-square_set-serial-1000,1295
209,copter1,8.89789e-05,8.75626e-05,3,1.0161747138618542,cirrus-square_set-cuda-1000,209
1736,G9,9.04434e-05,8.90119e-05,5,1.0160821193570748,xci-square_set-serial-1000,610
1737,pa2010,0.0107291,0.0105596,5,1.016051744384257,xci-square_set-serial-1000,537
1114,LF10,5.18335e-06,5.10158e-06,2,1.016028367682169,archer2-square_set-openmp-1000,707
2197,cdde5,2.21281e-05,2.17795e-05,2,1.0160058770862508,a64fx-square_set-openmp-1000,244
767,yeast_30NN,7.90918e-05,7.78475e-05,5,1.0159838145091364,cirrus-square_set-serial-1000,622
1738,la2010,0.00416067,0.00409529,5,1.0159646813778755,xci-square_set-serial-1000,517
3150,crack,0.000431186,0.000424435,5,1.0159058513082098,a64fx-square_set-serial-1000,833
3151,crystm02,0.0018334,0.00180478,2,1.0158578884961047,a64fx-square_set-serial-1000,154
550,dwt_992,1.30253e-05,1.28223e-05,2,1.0158317930480492,cirrus-square_set-openmp-1000,440
3152,ca-AstroPh,0.00466137,0.00458895,5,1.0157813878991926,a64fx-square_set-serial-1000,1296
2198,saylr3,2.23832e-05,2.20358e-05,2,1.0157652547218616,a64fx-square_set-openmp-1000,910
2199,G33,2.22564e-05,2.1914e-05,2,1.0156247147941955,a64fx-square_set-openmp-1000,779
3153,email,0.000101278,9.97235e-05,5,1.0155881010995402,a64fx-square_set-serial-1000,636
2200,sherman1,2.18133e-05,2.14793e-05,2,1.015549854976652,a64fx-square_set-openmp-1000,911
2201,Ge99H100,0.00171766,0.00169143,5,1.0155075882537261,a64fx-square_set-openmp-1000,413
1739,Hamrle1,3.85814e-07,3.79925e-07,0,1.0155004277159965,xci-square_set-serial-1000,458
2202,GD98_a,2.47033e-05,2.43277e-05,2,1.015439190716755,a64fx-square_set-openmp-1000,471
3154,rgg_n_2_23_s0,0.955175,0.940685,5,1.0154036686031986,a64fx-square_set-serial-1000,119
1740,G3,9.13226e-05,8.99407e-05,5,1.015364567987574,xci-square_set-serial-1000,637
210,c-71,0.000181621,0.000178889,0,1.0152720402037017,cirrus-square_set-cuda-1000,210
3404,crystk03,0.000690314,0.000679982,2,1.0151945198549375,ampere-square_set-cuda-1000,186
1741,G7,9.08536e-05,8.94963e-05,5,1.015165990102384,xci-square_set-serial-1000,745
1742,mo2010,0.00808152,0.00796081,5,1.0151630298926868,xci-square_set-serial-1000,519
1743,bayer06,6.2913e-05,6.19734e-05,5,1.0151613434150781,xci-square_set-serial-1000,737
211,rgg_n_2_22_s0,0.00295608,0.00291198,3,1.0151443347825189,cirrus-square_set-cuda-1000,211
768,G54,1.53264e-05,1.50986e-05,5,1.0150874915555084,cirrus-square_set-serial-1000,623
2203,cca,5.8938e-05,5.80688e-05,0,1.014968451216488,a64fx-square_set-openmp-1000,912
212,t3dl_a,9.53983e-05,9.40063e-05,3,1.0148075182195235,cirrus-square_set-cuda-1000,212
2204,odepa400,2.26165e-05,2.22884e-05,2,1.0147206618689542,a64fx-square_set-openmp-1000,250
3155,skirt,0.00136356,0.00134393,5,1.0146064155127128,a64fx-square_set-serial-1000,1297
2205,GaAsH6,0.00110168,0.00108583,5,1.01459712846394,a64fx-square_set-openmp-1000,722
1744,G6,9.06058e-05,8.93064e-05,5,1.014549909077065,xci-square_set-serial-1000,828
1115,Ga10As10H30,0.00127006,0.00125185,5,1.0145464712225905,archer2-square_set-openmp-1000,708
2206,rdb450l,2.27361e-05,2.24111e-05,2,1.0145017424401301,a64fx-square_set-openmp-1000,704
1329,G28,6.18148e-05,6.09332e-05,5,1.0144683029940984,archer2-square_set-serial-1000,627
1745,md2010,0.00287662,0.0028359,5,1.0143587573609787,xci-square_set-serial-1000,535
1116,Tina_AskCog,5.04323e-06,4.9722e-06,2,1.0142854269739754,archer2-square_set-openmp-1000,709
1117,g7jac080sc,4.91582e-05,4.84793e-05,5,1.0140039150730311,archer2-square_set-openmp-1000,710
1118,olm100,5.03663e-06,4.96741e-06,2,1.0139348272037139,archer2-square_set-openmp-1000,424
2207,nos3,2.28441e-05,2.25306e-05,2,1.0139144097360921,a64fx-square_set-openmp-1000,913
4472,lhr01,2.40895e-05,2.37591e-05,5,1.0139062506576428,instinct-square_set-hip-1000,605
2208,nos1,2.23293e-05,2.20255e-05,2,1.013793103448276,a64fx-square_set-openmp-1000,914
3405,denormal,0.000684684,0.000675409,2,1.0137324199114908,ampere-square_set-cuda-1000,121
2209,gr_30_30,2.23167e-05,2.20147e-05,2,1.0137181065379042,a64fx-square_set-openmp-1000,768
213,matrix-new_3,0.000217367,0.000214432,4,1.0136873227876437,cirrus-square_set-cuda-1000,213
3156,lesmis,5.05375e-06,4.98552e-06,0,1.0136856335948907,a64fx-square_set-serial-1000,1298
214,gridgena,9.51722e-05,9.38961e-05,3,1.013590553814269,cirrus-square_set-cuda-1000,214
3406,Flan_1565,0.00227036,0.00223994,3,1.0135807209121672,ampere-square_set-cuda-1000,197
1119,Tina_DisCog,5.13037e-06,5.06195e-06,2,1.0135165301909344,archer2-square_set-openmp-1000,433
1497,circuit_4,0.000233233,0.000230129,0,1.0134880871163565,xci-square_set-openmp-1000,70
3407,struct3,0.000694134,0.000684903,3,1.0134778209469077,ampere-square_set-cuda-1000,167
769,tx2010,0.0122991,0.012136,0,1.0134393539881346,cirrus-square_set-serial-1000,624
2210,bcsstm04,2.22863e-05,2.19908e-05,2,1.0134374374738528,a64fx-square_set-openmp-1000,395
551,vsp_p0291_seymourl_iiasa,3.35122e-05,3.30686e-05,0,1.0134145382628839,cirrus-square_set-openmp-1000,441
552,rw136,1.21883e-05,1.20272e-05,2,1.0133946388186776,cirrus-square_set-openmp-1000,442
3157,g7jac160,0.0053279,0.00525758,5,1.0133749747982912,a64fx-square_set-serial-1000,1299
2211,coPapersCiteseer,0.0124758,0.0123119,0,1.013312323849284,a64fx-square_set-openmp-1000,677
770,G52,1.51022e-05,1.49043e-05,5,1.0132780472749474,cirrus-square_set-serial-1000,625
1746,G1,9.02807e-05,8.90979e-05,5,1.0132752848271396,xci-square_set-serial-1000,646
2212,net75,0.000365624,0.000360834,5,1.0132748022636449,a64fx-square_set-openmp-1000,827
1747,M6,0.314985,0.310861,5,1.0132663795072396,xci-square_set-serial-1000,829
2213,rdb1250l,2.23364e-05,2.20477e-05,2,1.0130943363706872,a64fx-square_set-openmp-1000,915
771,G47,2.38426e-05,2.35345e-05,5,1.0130914189806455,cirrus-square_set-serial-1000,626
215,torsion1,8.17311e-05,8.0677e-05,2,1.0130656816688772,cirrus-square_set-cuda-1000,215
1120,af_shell9,0.00579001,0.00571567,5,1.0130063492119035,archer2-square_set-openmp-1000,153
553,bcsstk05,1.38502e-05,1.36736e-05,2,1.012915399017084,cirrus-square_set-openmp-1000,443
1330,pf2177,0.00135533,0.00133807,5,1.0128991756784025,archer2-square_set-serial-1000,363
2214,olm100,2.21031e-05,2.18234e-05,2,1.0128165180494333,a64fx-square_set-openmp-1000,424
2215,bone010,0.0117273,0.0115792,5,1.0127901754870803,a64fx-square_set-openmp-1000,739
2216,G12,2.20718e-05,2.17951e-05,2,1.0126955141293226,a64fx-square_set-openmp-1000,777
2217,cdde4,2.20268e-05,2.17508e-05,2,1.0126891884436435,a64fx-square_set-openmp-1000,252
3408,fcondp2,0.00088783,0.000876717,3,1.0126756980872962,ampere-square_set-cuda-1000,1355
3158,ODLIS,0.0001693,0.000167193,0,1.0126022022453094,a64fx-square_set-serial-1000,1300
3159,bcspwr04,1.41934e-05,1.40173e-05,0,1.0125630470918079,a64fx-square_set-serial-1000,1301
2218,Si34H36,0.0012889,0.00127309,5,1.0124186035551297,a64fx-square_set-openmp-1000,718
1748,G2,9.07109e-05,8.9599e-05,5,1.0124097367158116,xci-square_set-serial-1000,830
1121,cage5,5.34295e-06,5.27833e-06,2,1.0122425085206874,archer2-square_set-openmp-1000,464
216,rgg_n_2_16_s0,0.000103288,0.000102045,3,1.0121809005830762,cirrus-square_set-cuda-1000,216
1331,auto,0.0157471,0.0155589,5,1.0120959707948505,archer2-square_set-serial-1000,400
3409,largebasis,0.000827151,0.000817275,3,1.0120840598329817,ampere-square_set-cuda-1000,1356
2219,rdb800l,2.21321e-05,2.18703e-05,2,1.0119705719628904,a64fx-square_set-openmp-1000,468
772,G28,4.80399e-05,4.74731e-05,5,1.0119393930457459,cirrus-square_set-serial-1000,627
773,G63,0.000110287,0.000108988,5,1.0119187433478916,cirrus-square_set-serial-1000,628
217,ABACUS_shell_ud,8.40821e-05,8.30918e-05,3,1.0119181435472575,cirrus-square_set-cuda-1000,217
774,descriptor_xingo6u,0.00012558,0.000124111,0,1.011836178904368,cirrus-square_set-serial-1000,629
3160,dermatology_5NN,1.7776e-05,1.75691e-05,5,1.0117763573546739,a64fx-square_set-serial-1000,1302
3410,xenon1,0.000685554,0.000677611,3,1.0117220647244511,ampere-square_set-cuda-1000,179
554,nos2,1.20329e-05,1.18946e-05,2,1.0116271249138264,cirrus-square_set-openmp-1000,444
555,collins_15NN,1.69854e-05,1.67904e-05,2,1.0116137793024584,cirrus-square_set-openmp-1000,445
775,S40PI_n1,6.53835e-06,6.46349e-06,0,1.0115819781573112,cirrus-square_set-serial-1000,630
3161,nos3,9.66437e-05,9.55438e-05,2,1.0115119976387792,a64fx-square_set-serial-1000,913
1122,bmw7st_1,0.00186781,0.00184662,5,1.0114750192243125,archer2-square_set-openmp-1000,711
1123,af_shell7,0.0057963,0.00573119,5,1.0113606423796804,archer2-square_set-openmp-1000,164
1749,ut2010,0.00236663,0.00234007,5,1.0113500878178858,xci-square_set-serial-1000,548
1124,Ga3As3H12,0.00157492,0.00155727,5,1.0113339369537717,archer2-square_set-openmp-1000,712
1750,appu,0.00499612,0.00494019,5,1.0113214269086817,xci-square_set-serial-1000,751
2220,olm500,2.26784e-05,2.24246e-05,2,1.011317927633046,a64fx-square_set-openmp-1000,414
